No.,Time,Source,Destination,Protocol,Length,goEID,Cmd,llno,parameter,allData,item_1,item_2,item_3,item_4,bit-str1,bit-str2,bit-str3,bit-str4
60721,3779.199133,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60723,3779.262167,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60724,3779.305507,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60729,3779.758564,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60737,3780.257497,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60738,3780.279384,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60739,3780.29101,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
60740,3780.29217,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
60741,3780.292171,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
60743,3780.550194,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60744,3780.551702,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
60746,3780.755417,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60748,3781.04356,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60756,3781.178789,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
60757,3781.197807,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60759,3781.253754,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60761,3781.30386,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60768,3781.75194,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60776,3782.250695,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60777,3782.277742,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60778,3782.290587,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
60779,3782.290588,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
60780,3782.29059,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
60786,3782.548579,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60787,3782.549473,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
60788,3782.749505,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60790,3783.041916,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60797,3783.177003,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
60805,3783.199996,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60820,3783.248038,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60824,3783.303123,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60844,3783.74567,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60847,3784.244635,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60848,3784.276017,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60849,3784.289128,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
60850,3784.28913,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
60851,3784.289131,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
60853,3784.547493,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60854,3784.54909,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
60855,3784.743226,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60856,3785.040216,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60858,3785.175992,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
60859,3785.195266,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60860,3785.241667,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60862,3785.301812,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60870,3785.739344,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60876,3786.237604,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60877,3786.274319,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60878,3786.287498,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
60879,3786.2875,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
60880,3786.288329,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
60884,3786.546892,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60885,3786.546894,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
60889,3786.735967,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60891,3787.038492,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60904,3787.175443,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
60905,3787.194531,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60906,3787.234483,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60908,3787.34018,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60915,3787.732808,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60927,3788.230996,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60928,3788.272618,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60929,3788.287178,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
60930,3788.28718,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
60931,3788.287181,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
60934,3788.545922,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60935,3788.545924,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
60936,3788.729345,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60938,3789.036783,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60940,3789.174446,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
60945,3789.192752,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60946,3789.228923,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60948,3789.299521,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60951,3789.726118,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60954,3790.224451,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60955,3790.270896,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60956,3790.284999,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
60957,3790.285001,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
60958,3790.286306,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
60960,3790.544034,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60961,3790.544943,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
60962,3790.722963,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60963,3791.03507,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60964,3791.173115,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
60966,3791.192585,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60967,3791.221248,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60969,3791.298656,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60971,3791.719934,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60977,3792.218383,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60978,3792.269165,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60979,3792.285841,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
60980,3792.285843,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
60981,3792.285844,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
60983,3792.540737,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60984,3792.541578,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
60990,3792.715791,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
60995,3793.033388,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
60996,3793.17238,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
60997,3793.190941,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
60999,3793.214831,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61001,3793.29674,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61015,3793.713099,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61026,3794.211086,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61029,3794.267453,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61030,3794.281971,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
61031,3794.283255,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
61032,3794.283256,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
61035,3794.540241,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61036,3794.540243,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
61037,3794.709415,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61040,3795.031657,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61041,3795.170702,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
61042,3795.189763,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
61043,3795.208326,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61046,3795.295626,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61059,3795.706216,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61060,3796.204982,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61062,3796.265944,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61063,3796.279898,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
61064,3796.282668,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
61065,3796.282669,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
61068,3796.537909,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61069,3796.539458,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
61070,3796.704162,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61080,3797.029889,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61081,3797.169138,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
61082,3797.189026,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
61083,3797.201543,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61086,3797.294949,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61092,3797.700041,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61094,3798.197955,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61096,3798.264224,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61097,3798.27848,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
61098,3798.279964,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
61099,3798.279965,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
61101,3798.536911,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61102,3798.696276,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61104,3799.028221,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61105,3799.168201,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
61106,3799.187501,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
61107,3799.195224,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61111,3799.293625,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61113,3799.693292,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61114,3800.192492,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61115,3800.262518,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61117,3800.278312,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
61118,3800.278314,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
61119,3800.278315,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
61120,3800.534451,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61121,3800.535672,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
61123,3800.690422,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61125,3801.026767,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
61128,3801.16721,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
61129,3801.186743,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
61130,3801.18908,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61134,3801.292996,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61139,3801.687027,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61152,3802.185459,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
61153,3802.260812,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
